id,filename,name,hash,cropped_filename,fingerprints,labels,cropped_fingerprints,cropped_labels,cluster
40ebda4b373ebefbf40cc58902b27439bed4d3576e7fd1c8c6e00e70d4bda0e1,./data/American_Memes-764.jpg,American_Memes-764,40ebda4b373ebefbf40cc58902b27439bed4d3576e7fd1c8c6e00e70d4bda0e1,./data/cropped/American_Memes-764.jpg,[0.2986791  0.42914793 0.3403269  ... 0.09845886 0.35236242 1.2867736 ],"[['web_site', 0.392118], ['cowboy_hat', 0.037478283], ['cornet', 0.036373556], ['vizsla', 0.033473805], ['loupe', 0.025403745]]",[0.06008156 0.76392496 0.21861336 ... 0.18109691 1.3674897  1.2027075 ],"[['nipple', 0.3329552], ['wooden_spoon', 0.16943559], ['corkscrew', 0.08271226], ['table_lamp', 0.06240824], ['butternut_squash', 0.04568045]]",38
7baec707db8f5d89b95a68030ffd6c09c72cb8eb352fd75737647a2c9e32dc89,./data/American_Memes-823.jpg,American_Memes-823,7baec707db8f5d89b95a68030ffd6c09c72cb8eb352fd75737647a2c9e32dc89,./data/cropped/American_Memes-823.jpg,[0.         1.362327   0.35360384 ... 0.3460468  0.42204255 0.31017214],"[['can_opener', 0.6475813], ['hand_blower', 0.2834047], ['web_site', 0.026011353], ['pencil_sharpener', 0.0062012128], ['power_drill', 0.005858868]]",[0.         2.5230324  0.13844685 ... 0.53175557 1.1019306  0.8936231 ],"[['hand_blower', 0.45903844], ['can_opener', 0.42776072], ['pencil_sharpener', 0.078635566], ['combination_lock', 0.0051903483], ['sewing_machine', 0.004993228]]",54
53dc3d630ba0dfc4bc0e075f4b9198091529561f74aea8d625fc3b38a6c6c473,./data/American_Memes-832.jpg,American_Memes-832,53dc3d630ba0dfc4bc0e075f4b9198091529561f74aea8d625fc3b38a6c6c473,./data/cropped/American_Memes-832.jpg,[0.61291283 0.00929721 0.22287227 ... 2.7785857  0.48687583 0.39872488],"[['monitor', 0.90127134], ['jigsaw_puzzle', 0.01646191], ['sleeping_bag', 0.016321596], ['carton', 0.013934836], ['tray', 0.011684682]]",[0.5571805  0.         0.13602284 ... 1.3336009  0.38021803 0.02612378],"[['monitor', 0.94189584], ['balloon', 0.02151453], ['lakeside', 0.010311499], ['sleeping_bag', 0.005574957], ['jigsaw_puzzle', 0.005022615]]",41
b3d7b1de9e9f8c160386fc4a9fb1123991b4a0dbad2c7ea9e155a90d61894714,./data/American_Memes-9.jpg,American_Memes-9,b3d7b1de9e9f8c160386fc4a9fb1123991b4a0dbad2c7ea9e155a90d61894714,./data/cropped/American_Memes-9.jpg,[1.4357935  0.79467297 1.3025949  ... 0.11623952 0.02963123 4.845798  ],"[['plate_rack', 0.6403864], ['isopod', 0.24351965], [""potter's_wheel"", 0.027180377], ['menu', 0.022898564], ['web_site', 0.018358711]]",[0.63851625 0.9371337  1.1998826  ... 0.01521929 0.05323039 2.5039487 ],"[['plate_rack', 0.551244], ['isopod', 0.11058725], ['coil', 0.09279357], ['rotisserie', 0.08191292], ['abacus', 0.062303998]]",27
ef5ccdfb31bcdf809aabd3571a349d6d3587d6d336fa2399646581c3683aed4a,./data/American_Memes-901.jpg,American_Memes-901,ef5ccdfb31bcdf809aabd3571a349d6d3587d6d336fa2399646581c3683aed4a,./data/cropped/American_Memes-901.jpg,[1.2961848  1.984915   0.01214306 ... 0.04475547 0.23557614 0.6420797 ],"[['bubble', 0.9219734], ['snail', 0.023051763], ['ladle', 0.011130628], ['chambered_nautilus', 0.009399757], ['vase', 0.004524363]]",[0.16740361 0.6061607  0.2184365  ... 0.11469173 0.34357274 1.3658944 ],"[['chambered_nautilus', 0.6978034], ['gong', 0.09296496], ['snail', 0.030631518], ['ladle', 0.02785722], ['solar_dish', 0.025353042]]",16
e5b6a485ab0bc31d9e061ad319d57e03b5e0880c34fb5bd61219f9b0a8de5e15,./data/American_Memes-948.jpg,American_Memes-948,e5b6a485ab0bc31d9e061ad319d57e03b5e0880c34fb5bd61219f9b0a8de5e15,./data/cropped/American_Memes-948.jpg,[0.13056283 0.05900532 1.3333063  ... 0.16779764 0.5755986  0.24574494],"[['web_site', 0.8919216], ['Pomeranian', 0.01288918], ['bittern', 0.007023817], ['Chihuahua', 0.0068784654], ['menu', 0.005134916]]",[0.         0.500158   0.2386593  ... 0.08624369 0.08439376 0.35982192],"[['muzzle', 0.5577929], ['Japanese_spaniel', 0.12479487], ['web_site', 0.0479915], ['Pekinese', 0.046804145], ['Pomeranian', 0.046090383]]",46
a3444b60c49f01e22c98647530415feb85a8e85a7212f3070e1aa329246da8b8,./data/American_Memes-970.jpg,American_Memes-970,a3444b60c49f01e22c98647530415feb85a8e85a7212f3070e1aa329246da8b8,./data/cropped/American_Memes-970.jpg,[0.6355505  0.97954637 0.00649414 ... 0.         0.04504129 0.04183091],"[['web_site', 0.5148756], ['Windsor_tie', 0.050774734], ['banjo', 0.029374057], ['bow_tie', 0.022229139], ['sunglasses', 0.019754352]]",[0.8116364  0.8728965  0.21482794 ... 0.23052476 0.32729134 2.5338554 ],"[['paintbrush', 0.5889344], ['paddle', 0.21876842], ['bow_tie', 0.03501563], ['screwdriver', 0.01922006], ['spatula', 0.017820051]]",26
1c6fd157f6e1d7a4974da207e28035cdd42ee6c4d10809f2abfcecde1732b5fc,./data/Assertive_American_History_Memes-105.png,Assertive_American_History_Memes-105,1c6fd157f6e1d7a4974da207e28035cdd42ee6c4d10809f2abfcecde1732b5fc,./data/cropped/Assertive_American_History_Memes-105.jpg,[0.22800797 3.3063123  0.6589724  ... 0.6960053  0.09914948 0.662677  ],"[['bow', 0.50687534], ['rifle', 0.29413375], ['chime', 0.11641756], ['revolver', 0.021760648], ['panpipe', 0.0073873247]]",[0.12231583 3.9542286  0.567019   ... 0.66010773 0.18755426 0.37800562],"[['bow', 0.6316952], ['rifle', 0.16779795], ['ballpoint', 0.042598803], ['chime', 0.038961638], ['rubber_eraser', 0.03006593]]",53
6b678731431ccfefbab70f347e772fc2e13a31bcf876d51361eb735245c33958,./data/Assertive_American_History_Memes-25.jpg,Assertive_American_History_Memes-25,6b678731431ccfefbab70f347e772fc2e13a31bcf876d51361eb735245c33958,./data/cropped/Assertive_American_History_Memes-25.jpg,[2.0021105  1.5128444  0.06023041 ... 0.42553496 0.05986068 0.04769905],"[['web_site', 0.9213458], ['football_helmet', 0.012227063], ['airship', 0.008331488], ['book_jacket', 0.007045183], ['Indian_elephant', 0.003759221]]",[0.72845685 3.5260506  0.         ... 0.72698313 1.1467324  0.48603633],"[['jinrikisha', 0.35549787], ['prison', 0.12848453], ['pickelhaube', 0.08989431], ['stretcher', 0.08980579], ['football_helmet', 0.07682141]]",20
b1bbbd35456fbe325cc77a970831c9d990b921be552c52162b7f38b22d3e77e1,./data/Assertive_American_History_Memes-355.jpg,Assertive_American_History_Memes-355,b1bbbd35456fbe325cc77a970831c9d990b921be552c52162b7f38b22d3e77e1,./data/cropped/Assertive_American_History_Memes-355.jpg,[0.7498201  0.5384939  0.0182214  ... 0.         1.2566696  0.38970512],"[['web_site', 0.96913314], ['slot', 0.008610052], ['bannister', 0.0023489294], ['television', 0.001910657], ['comic_book', 0.0014123918]]",[0.7846162  1.171942   0.03729679 ... 0.         4.0251684  1.1120024 ],"[['web_site', 0.4715381], ['slot', 0.42606458], ['scoreboard', 0.05240856], ['television', 0.009388034], ['monitor', 0.0042049317]]",28
5e3d85e351f833ef5ad5caacea4afbb4548bf4a25a03c4759184e00b8f73b75d,./data/Assertive_American_History_Memes-489.png,Assertive_American_History_Memes-489,5e3d85e351f833ef5ad5caacea4afbb4548bf4a25a03c4759184e00b8f73b75d,./data/cropped/Assertive_American_History_Memes-489.jpg,[0.5777248  2.1434813  0.10829693 ... 0.0024506  1.2583964  0.        ],"[['fountain', 0.41514283], ['ear', 0.06659588], ['corn', 0.06479914], ['banana', 0.05840976], ['cliff', 0.0484324]]",[0.49663785 1.9797134  0.7037086  ... 0.         1.4000823  0.06965298],"[['ear', 0.32332826], ['corn', 0.18690456], ['cliff', 0.11864548], ['artichoke', 0.105540164], ['banana', 0.054256696]]",20
0d12442e00b1496069f41577dacf6ada0d5e468786c61777168db6d0d677dff0,./data/Assertive_American_History_Memes-513.jpg,Assertive_American_History_Memes-513,0d12442e00b1496069f41577dacf6ada0d5e468786c61777168db6d0d677dff0,./data/cropped/Assertive_American_History_Memes-513.jpg,[0.84356546 1.2262112  0.08181015 ... 0.1100209  1.035945   0.49952313],"[['tiger', 0.38548258], ['web_site', 0.292108], ['tiger_cat', 0.2568563], ['jaguar', 0.012506101], ['leopard', 0.00444719]]",[0.97546387 0.377947   0.01770585 ... 0.01658389 1.6270154  0.15665759],"[['tiger', 0.9440878], ['tiger_cat', 0.055835657], ['jaguar', 5.7423244e-05], ['leopard', 1.8836465e-05], ['lynx', 1.6342135e-07]]",68
cc3cdac5eb6597e6d9e894c1db68af2cd623fe8e4e35995b46ba61bd79a27036,./data/Assertive_American_History_Memes-522.jpg,Assertive_American_History_Memes-522,cc3cdac5eb6597e6d9e894c1db68af2cd623fe8e4e35995b46ba61bd79a27036,./data/cropped/Assertive_American_History_Memes-522.jpg,"[4.9373358e-02 1.1980317e+00 0.0000000e+00 ... 8.6716759e-01 1.4883285e+00
 1.4876735e-03]","[['book_jacket', 0.46409792], ['mailbag', 0.11756703], ['backpack', 0.062971115], ['comic_book', 0.056397066], ['toilet_tissue', 0.029935407]]",[0.04815346 1.7812552  0.         ... 1.00175    1.9447356  0.        ],"[['cassette', 0.29888147], ['book_jacket', 0.1814804], ['comic_book', 0.13543369], ['mailbag', 0.09830231], ['whiskey_jug', 0.06569713]]",48
571be10e99f1693459c349ac34aa13fa85dda5b744bd39cf017bac3f90e5dbfb,./data/Assertive_American_History_Memes-585.png,Assertive_American_History_Memes-585,571be10e99f1693459c349ac34aa13fa85dda5b744bd39cf017bac3f90e5dbfb,./data/cropped/Assertive_American_History_Memes-585.jpg,[0.5771716  0.22676073 0.08984702 ... 0.18458402 0.830719   0.05339506],"[['web_site', 0.88776296], ['television', 0.019498337], ['slot', 0.017139237], ['menu', 0.012102706], ['comic_book', 0.010517371]]",[0.66566896 0.20440555 0.07053823 ... 0.21170112 0.48223296 0.9454038 ],"[['ballpoint', 0.3109576], ['speedboat', 0.14232808], ['airship', 0.08441615], ['web_site', 0.034129202], ['television', 0.02945673]]",27
83a5e898e13dbd76591a73e49a6fe3bdaab6251a099fd506ec0aabbbe135db84,./data/Assertive_American_History_Memes-586.png,Assertive_American_History_Memes-586,83a5e898e13dbd76591a73e49a6fe3bdaab6251a099fd506ec0aabbbe135db84,./data/cropped/Assertive_American_History_Memes-586.jpg,[0.5991429  7.027604   0.17696446 ... 0.01950205 0.5650364  1.5126139 ],"[['rifle', 0.8450425], ['assault_rifle', 0.10152523], ['revolver', 0.05213318], ['bow', 0.0006017804], ['holster', 0.00056547025]]",[0.15759425 5.165339   0.08392996 ... 0.02861915 1.4093304  1.4817091 ],"[['revolver', 0.49469253], ['rifle', 0.4620867], ['assault_rifle', 0.04277124], ['bow', 0.00029454107], ['holster', 5.1048333e-05]]",54
1d74108368eb353e7626faefcf3c36af23e87fc6061e64d6183a3f50ca3b6a52,./data/Assertive_American_History_Memes-652.jpg,Assertive_American_History_Memes-652,1d74108368eb353e7626faefcf3c36af23e87fc6061e64d6183a3f50ca3b6a52,./data/cropped/Assertive_American_History_Memes-652.jpg,[0.1417332  0.887693   0.08152517 ... 0.29153734 0.         0.22115466],"[['sunglasses', 0.9599547], ['sunglass', 0.024100963], ['bathing_cap', 0.003431776], ['crash_helmet', 0.0023798572], ['bubble', 0.0012820492]]",[0.00434863 0.9268567  0.7045083  ... 0.17025977 0.13733493 0.3036475 ],"[['projector', 0.20481583], ['spotlight', 0.16923247], ['wok', 0.109628655], ['crash_helmet', 0.08462127], ['scale', 0.043001473]]",19
7265041054b6f709b915f9cf834802692387312a8239db008fc970e3684d8778,./data/Assertive_American_History_Memes-676.jpg,Assertive_American_History_Memes-676,7265041054b6f709b915f9cf834802692387312a8239db008fc970e3684d8778,./data/cropped/Assertive_American_History_Memes-676.jpg,[1.3261082  0.03667355 0.01758672 ... 0.03262336 0.8710194  0.04510065],"[['llama', 0.4206468], ['peacock', 0.12465498], ['sea_lion', 0.05047961], ['pillow', 0.03516213], ['Italian_greyhound', 0.032327693]]",[0.5829715  0.05049793 0.         ... 0.02686193 0.64107656 0.07610956],"[['llama', 0.5181778], ['peacock', 0.110037774], ['sea_lion', 0.101584844], ['Italian_greyhound', 0.038052306], ['gazelle', 0.022133632]]",49
1483f7390fe6babd7ada3c823a60927752730a374c3b9b5bae7f0583b99c472e,./data/Assertive_American_History_Memes-688.jpg,Assertive_American_History_Memes-688,1483f7390fe6babd7ada3c823a60927752730a374c3b9b5bae7f0583b99c472e,./data/cropped/Assertive_American_History_Memes-688.jpg,[0.00374066 0.32935163 0.1741955  ... 0.         0.00573739 0.38940275],"[['web_site', 0.9998821], ['envelope', 2.8079085e-05], ['menu', 1.812018e-05], ['can_opener', 5.0554427e-06], ['binder', 4.2631063e-06]]",[0.17530581 0.         0.         ... 0.         0.18957636 0.93905455],"[['entertainment_center', 0.4925911], ['CD_player', 0.13500267], ['printer', 0.06898556], ['paper_towel', 0.02528324], ['bookcase', 0.020635538]]",27
41c73ad2d892a4f419d01a8fb905687c3875cfdad52483d07d96c77544e7b1be,./data/Assertive_American_History_Memes-703.jpg,Assertive_American_History_Memes-703,41c73ad2d892a4f419d01a8fb905687c3875cfdad52483d07d96c77544e7b1be,./data/cropped/Assertive_American_History_Memes-703.jpg,[0.99082226 1.0402161  0.33814645 ... 0.03588075 0.         0.36679748],"[['web_site', 0.42766985], ['mushroom', 0.1808595], ['orangutan', 0.065706246], ['nail', 0.050393093], ['dhole', 0.032177877]]",[0.5253215  0.9223277  0.5242529  ... 0.0817098  0.17472327 0.31802613],"[['comic_book', 0.29063424], ['chimpanzee', 0.28957105], ['guillotine', 0.22036022], ['web_site', 0.018259088], ['snail', 0.012586964]]",32
852b41f5224ff0768c0a00afac11483d36030744667053a42621c8dbaa224e2e,./data/Charismatic_Chinese_Memes-1022.png,Charismatic_Chinese_Memes-1022,852b41f5224ff0768c0a00afac11483d36030744667053a42621c8dbaa224e2e,./data/cropped/Charismatic_Chinese_Memes-1022.jpg,[4.111907   1.0687208  0.04687892 ... 0.63065255 0.7960897  0.8165307 ],"[['web_site', 0.6119553], ['pick', 0.050708998], ['comic_book', 0.044626474], ['bubble', 0.028486898], ['analog_clock', 0.023882924]]",[2.3990986  0.00257175 0.         ... 0.02629854 0.27916074 1.9375839 ],"[['Petri_dish', 0.30681923], ['jellyfish', 0.26685506], ['fountain', 0.22855535], ['beaker', 0.027085083], ['book_jacket', 0.024693325]]",27
28c8bdb89e253e0252785ee30dbae84e09b17cdadfec4cedaffc5a0af29687f7,./data/Charismatic_Chinese_Memes-1050.jpg,Charismatic_Chinese_Memes-1050,28c8bdb89e253e0252785ee30dbae84e09b17cdadfec4cedaffc5a0af29687f7,./data/cropped/Charismatic_Chinese_Memes-1050.jpg,[1.8087668  1.5233871  0.26400918 ... 0.         0.21421841 1.47545   ],"[['web_site', 0.96652067], ['menu', 0.007909137], ['pug', 0.0016309624], ['snail', 0.0014955758], ['bubble', 0.0011867218]]",[0.32474783 0.0793985  0.05931655 ... 0.00849416 0.90348196 3.3439074 ],"[['CD_player', 0.21710695], ['ski', 0.15445748], ['paintbrush', 0.13866821], ['web_site', 0.082364514], ['ballpoint', 0.07470977]]",27
e707a1e3d02855f7cded935fe213b7354b52c24cd5a5d846726a33a5fffe48e6,./data/Charismatic_Chinese_Memes-1063.jpg,Charismatic_Chinese_Memes-1063,e707a1e3d02855f7cded935fe213b7354b52c24cd5a5d846726a33a5fffe48e6,./data/cropped/Charismatic_Chinese_Memes-1063.jpg,[1.0452148  0.16921553 0.03435283 ... 0.0489734  0.39463282 0.09748942],"[['web_site', 0.090410374], ['envelope', 0.07534931], ['handkerchief', 0.056653902], ['shower_curtain', 0.049075942], ['book_jacket', 0.048995044]]",[0.6480863  0.1627177  0.10794332 ... 0.08809684 0.10451689 0.5423468 ],"[['handkerchief', 0.27712917], ['hair_slide', 0.08026316], ['whistle', 0.06128554], ['safety_pin', 0.044740032], ['shower_curtain', 0.042914707]]",27
603a33e0cf94759a95866ab882a653a30d5a25511911c9f660cda602a90c7b8b,./data/Charismatic_Chinese_Memes-108.jpg,Charismatic_Chinese_Memes-108,603a33e0cf94759a95866ab882a653a30d5a25511911c9f660cda602a90c7b8b,./data/cropped/Charismatic_Chinese_Memes-108.jpg,[1.0126433  1.4609843  0.0067666  ... 0.06391242 0.79619163 0.6181775 ],"[['vestment', 0.70904446], ['web_site', 0.11353184], ['kimono', 0.029164316], ['abaya', 0.023300344], ['sarong', 0.018438928]]",[0.22668399 0.6682079  0.         ... 0.28600532 0.83846486 2.158333  ],"[['binder', 0.57378477], ['ballpoint', 0.32768214], ['paintbrush', 0.018566547], ['library', 0.01742872], ['comic_book', 0.0065886085]]",53
49caf3794604aa4a9b33fa1b3d1b003b42d86b5ee6bf7b010550bec451c4f548,./data/Charismatic_Chinese_Memes-115.jpg,Charismatic_Chinese_Memes-115,49caf3794604aa4a9b33fa1b3d1b003b42d86b5ee6bf7b010550bec451c4f548,./data/cropped/Charismatic_Chinese_Memes-115.jpg,[1.1224748  0.43827307 0.6120029  ... 0.3411856  0.         0.        ],"[['web_site', 0.6119661], ['brass', 0.09950563], ['menu', 0.037313104], ['corn', 0.023908664], ['comic_book', 0.0115486635]]",[0.3168114  1.062598   0.         ... 0.23952635 0.5317263  0.17154947],"[['shield', 0.64157313], ['gong', 0.32890734], ['chime', 0.0050932206], ['thimble', 0.005029305], ['candle', 0.0012864955]]",16
dcd00842ea6379cba5b959662441b2f7247c609c630d0ee03a6bd4470d0b4883,./data/Charismatic_Chinese_Memes-13.jpg,Charismatic_Chinese_Memes-13,dcd00842ea6379cba5b959662441b2f7247c609c630d0ee03a6bd4470d0b4883,./data/cropped/Charismatic_Chinese_Memes-13.jpg,[0.09778235 0.79935426 0.06447574 ... 1.0944365  0.32770312 0.4006907 ],"[['ski', 0.8177882], ['comic_book', 0.04871057], ['bow', 0.038228333], ['paintbrush', 0.0082032755], ['knot', 0.0075271525]]",[0.31146064 1.0249882  0.03156929 ... 1.5949125  0.81317604 0.22794056],"[['ski', 0.9985488], ['bow', 0.0006487077], ['chime', 0.00049340306], ['quill', 8.94803e-05], ['crutch', 4.9450275e-05]]",53
831522b1db4aed810a9860886a04b9fe2a95644294dc153cf4f0bb4af5825ba1,./data/Charismatic_Chinese_Memes-141.png,Charismatic_Chinese_Memes-141,831522b1db4aed810a9860886a04b9fe2a95644294dc153cf4f0bb4af5825ba1,./data/cropped/Charismatic_Chinese_Memes-141.jpg,"[5.0801778e-01 7.2465110e-01 0.0000000e+00 ... 6.3893257e-04 4.4503191e-01
 7.6644415e-01]","[['jean', 0.6528061], ['picket_fence', 0.12655272], ['ski', 0.07292638], ['Windsor_tie', 0.028409414], ['wardrobe', 0.015911302]]",[0.15368326 0.7732874  0.         ... 0.19539542 0.45975193 1.1831356 ],"[['ski', 0.58249253], ['ballpoint', 0.124404445], [""carpenter's_kit"", 0.10070074], ['letter_opener', 0.07653884], ['quill', 0.032399774]]",53
2f3d1d9204dca20c3d60bb71ca7a3bf8cad93001887b60bfcea304635a6fa29b,./data/Charismatic_Chinese_Memes-151.jpg,Charismatic_Chinese_Memes-151,2f3d1d9204dca20c3d60bb71ca7a3bf8cad93001887b60bfcea304635a6fa29b,./data/cropped/Charismatic_Chinese_Memes-151.jpg,[0.24507101 0.19520994 0.52944726 ... 0.11237765 1.1735729  0.        ],"[['panpipe', 0.14497143], ['web_site', 0.11603916], ['muzzle', 0.11214704], ['bloodhound', 0.080776215], ['redbone', 0.03762755]]",[0.31212085 1.7412153  0.07949102 ... 0.9321495  0.33177856 0.0526996 ],"[['bow', 0.66061294], ['chime', 0.20939139], [""carpenter's_kit"", 0.043445304], ['panpipe', 0.034228228], ['rifle', 0.012230458]]",53
1efbc65e9bfb3ff209cb1312b52ce3bd9bdc0318fd4f1fefc323cc1dac3364f8,./data/Charismatic_Chinese_Memes-159.jpg,Charismatic_Chinese_Memes-159,1efbc65e9bfb3ff209cb1312b52ce3bd9bdc0318fd4f1fefc323cc1dac3364f8,./data/cropped/Charismatic_Chinese_Memes-159.jpg,[0.30349404 0.1221204  0.         ... 0.8490459  0.         0.9708854 ],"[['web_site', 0.7993838], ['marimba', 0.026047617], ['bathtub', 0.017517721], ['bow', 0.012035403], ['kimono', 0.011524274]]",[0.59775054 0.6011958  0.08782365 ... 0.9649022  0.09685411 1.6734675 ],"[['wine_bottle', 0.5651449], ['beer_bottle', 0.07488028], ['paintbrush', 0.05610863], ['candle', 0.05184214], ['lipstick', 0.042898014]]",53
1933f0e74b9315c7b36696f8e71dec5c3342ea0a40fefea18541d6fdb7449004,./data/Charismatic_Chinese_Memes-160.jpg,Charismatic_Chinese_Memes-160,1933f0e74b9315c7b36696f8e71dec5c3342ea0a40fefea18541d6fdb7449004,./data/cropped/Charismatic_Chinese_Memes-160.jpg,[0.55827284 0.01582524 0.80451846 ... 0.62106    0.42430145 0.9471192 ],"[['envelope', 0.46146786], ['bib', 0.41029087], ['jigsaw_puzzle', 0.054745164], ['handkerchief', 0.0435376], ['sleeping_bag', 0.012833952]]",[0.01238509 0.02351428 0.19544406 ... 0.16152857 0.6550715  0.20229341],"[['handkerchief', 0.657013], ['bib', 0.1471628], ['sleeping_bag', 0.12207616], ['shower_curtain', 0.01146929], ['tray', 0.00957777]]",29
2d132829e12846089b9e765c3f68dc0067fc6e38e8ab0ee9cf0a008b99259a2a,./data/Charismatic_Chinese_Memes-174.jpg,Charismatic_Chinese_Memes-174,2d132829e12846089b9e765c3f68dc0067fc6e38e8ab0ee9cf0a008b99259a2a,./data/cropped/Charismatic_Chinese_Memes-174.jpg,[0.14100283 1.897687   0.353249   ... 0.62262774 0.20579323 0.6044369 ],"[['bow', 0.8292468], ['nail', 0.047976352], ['banded_gecko', 0.02566973], ['starfish', 0.012457221], ['corkscrew', 0.012147779]]",[0.1861726  3.369689   0.5687727  ... 0.4639682  0.09155294 0.5186621 ],"[['banded_gecko', 0.65072405], ['bow', 0.28406864], ['corkscrew', 0.0139517775], ['scabbard', 0.012867292], ['alligator_lizard', 0.012244099]]",18
